,Country,ObjectId,Industry,Gas Type,Seasonal Adjustment,year,Q1,Q2,Q3,Q4
211,Africa,114,Construction,Methane,Seasonally Adjusted,2013,0.036929008,0.037315863,0.037993879,0.038369091
212,Africa,114,Construction,Methane,Seasonally Adjusted,2014,0.034423677,0.032828614,0.032967967,0.032943414
213,Africa,114,Construction,Methane,Seasonally Adjusted,2015,0.033284551,0.034379561,0.030786204,0.03352194
214,Africa,114,Construction,Methane,Seasonally Adjusted,2016,0.031552464,0.034197945,0.035409215,0.032845646
215,Africa,114,Construction,Methane,Seasonally Adjusted,2017,0.030275665,0.030379914,0.030875407,0.031893209
216,Africa,114,Construction,Methane,Seasonally Adjusted,2018,0.033461068,0.033869486,0.03463737,0.035190951
217,Africa,114,Construction,Methane,Seasonally Adjusted,2019,0.035240555,0.035878481,0.035269656,0.035427643
218,Africa,114,Construction,Methane,Seasonally Adjusted,2020,0.035067256,0.035148724,0.036271687,0.036585921
219,Africa,114,Construction,Methane,Seasonally Adjusted,2021,0.037144715,0.038191516,0.038891197,0.03821157
220,Africa,114,Construction,Methane,Seasonally Adjusted,2022,0.03859866,0.038440793,0.03833651,0.038542571
221,Africa,114,Construction,Methane,Seasonally Adjusted,2023,0.039038351,0.038394487,0.0386477,0.038321829
222,Africa,114,Construction,Methane,Seasonally Adjusted,2024,0.038479326,0.038858323,0.038465576,0.038685559
223,Africa,114,Construction,Methane,Seasonally Adjusted,2025,0.038545664,,,
224,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2010,0.0209865,0.022547542,0.025083188,0.024065
225,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2011,0.022509632,0.022333297,0.023975205,0.023089322
226,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2012,0.020832478,0.022547745,0.024189571,0.022490151
227,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2013,0.022972661,0.024037352,0.026009073,0.024122622
228,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2014,0.021415415,0.021610607,0.023588862,0.022127659
229,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2015,0.020938742,0.02269274,0.021901995,0.022110672
230,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2016,0.019977398,0.023569299,0.024671333,0.02087376
231,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2017,0.019615219,0.020615455,0.021487424,0.020708876
232,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2018,0.020455562,0.021748299,0.02306151,0.021872581
233,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2019,0.020720028,0.022200402,0.022470448,0.021370606
234,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2020,0.02032217,0.020826109,0.022495128,0.021376681
235,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2021,0.021404757,0.022062734,0.023111402,0.021713845
236,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2022,0.021237194,0.022080955,0.022422619,0.021961465
237,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2023,0.021715596,0.021745603,0.022399891,0.022022585
238,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2024,0.021762181,0.022498442,0.022394841,0.022335065
239,Africa,115,Construction,Nitrous oxide,Not Seasonally Adjusted,2025,0.022069613,,,
240,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2010,0.0225529,0.022851565,0.023285119,0.023992647
241,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2011,0.024277574,0.02254045,0.022186654,0.022902777
242,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2012,0.022055192,0.022761108,0.022649791,0.022593853
243,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2013,0.024216842,0.024207452,0.024341371,0.024376042
244,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2014,0.023202316,0.021630546,0.021895198,0.022014482
245,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2015,0.022714062,0.022018876,0.020574836,0.022336374
246,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2016,0.021319289,0.023923644,0.022881153,0.020967703
247,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2017,0.020554131,0.02047481,0.020582063,0.020815971
248,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2018,0.021454826,0.021642254,0.021986978,0.022053894
249,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2019,0.021717109,0.022030739,0.021560072,0.021453566
250,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2020,0.021128545,0.020805196,0.021596814,0.021489534
251,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2021,0.022153408,0.022113313,0.022300644,0.021725374
252,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2022,0.021928181,0.021976702,0.021711626,0.022085723
253,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2023,0.022294942,0.021766817,0.021921185,0.021900731
254,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2024,0.02206167,0.022442908,0.022079057,0.022258933
255,Africa,116,Construction,Nitrous oxide,Seasonally Adjusted,2025,0.022344992,,,
256,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2010,98.39641946,106.2714457,112.8647786,102.8106428
257,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2011,104.3345301,111.0258225,106.4843156,97.35161078
258,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2012,103.3371702,111.7150376,110.1115475,115.656056
259,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2013,106.3859755,109.0335875,115.1626134,120.3182409
260,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2014,116.3609417,119.3868805,117.8435664,125.2994826
261,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2015,119.1581536,113.9214101,114.84167,127.6231431
262,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2016,115.7444218,120.5311325,119.1488715,119.623349
263,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2017,118.8702032,110.2857229,121.5297843,127.6814838
264,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2018,113.5078691,117.7650896,120.535014,130.5322632
265,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2019,124.8335383,124.7262408,121.1835743,131.3249277
266,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2020,117.7840344,94.78991498,117.692574,119.2263471
267,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2021,116.8894849,113.22978,118.536743,127.0300341
268,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2022,133.0526422,115.8589548,110.5101127,113.0901153
269,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2023,114.0950205,113.8394774,114.476568,117.3731095
270,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2024,112.9158644,109.7102182,113.4374512,114.5088417
271,Africa,117,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2025,105.2786421,,,
272,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2010,102.2157437,105.05897,111.4450532,101.6235196
273,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2011,107.1918834,110.7229705,105.2591707,96.02225434
274,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2012,106.3495334,111.6020154,109.4156344,113.4526281
275,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2013,109.8185512,109.1129549,114.9924057,116.9765056
276,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2014,117.8421719,122.0732735,118.0251785,120.9502473
277,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2015,121.3751121,115.9293759,115.6096021,122.6302867
278,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2016,117.7446354,122.8202434,120.0623244,114.4205716
279,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2017,119.7370229,113.7883888,122.7229303,122.1188522
280,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2018,115.7424922,120.3971985,121.6604195,124.5401255
281,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2019,125.5112529,128.7220716,122.1714435,125.6635131
282,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2020,118.0373008,97.41831767,119.1431644,114.8940877
283,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2021,117.460531,115.4572004,119.9845168,122.7837938
284,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2022,131.7679474,119.131846,111.7588804,109.8531512
285,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2023,113.5649435,116.1999939,115.6595405,114.3596974
286,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2024,113.1780385,110.8833223,114.425237,111.689881
287,Africa,118,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2025,104.8601248,,,
288,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2010,99.85624873,107.6845883,114.2740155,104.2450272
289,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2011,105.796944,112.4628311,107.9548109,98.79511492
290,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2012,104.8363719,113.2413007,111.652055,117.2629847
291,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2013,107.9940243,110.6380476,116.7879449,122.0253366
292,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2014,118.12205,121.1063447,119.6480932,127.1154223
293,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2015,120.9314765,115.6768551,116.634402,129.4185111
294,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2016,117.5061938,122.3438936,121.0243896,121.5133297
295,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2017,120.7194155,112.1580447,123.4671945,129.6628114
296,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2018,115.457034,119.6911984,122.5444298,132.6152082
297,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2019,126.8420089,126.6666596,123.223587,133.3495368
298,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2020,119.7638257,96.377227,119.5548215,121.2466127
299,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2021,118.8104244,115.1341732,120.4910275,128.9961949
300,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2022,134.9932916,117.8074426,112.4983618,115.0668648
301,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2023,116.0144643,115.7883963,116.4463829,119.3665219
302,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2024,114.8399618,111.6245796,115.4149609,116.5321455
303,Africa,119,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2025,107.28345,,,
304,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2010,103.6617277,106.4836486,112.8611952,103.0533083
305,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2011,108.6439262,112.1731924,106.733723,97.4588593
306,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2012,107.8397736,113.1429185,110.9613897,115.0486305
307,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2013,111.4212274,110.7338131,116.6199071,118.6704058
308,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2014,119.6053835,123.8115839,119.8291639,122.7457788
309,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2015,123.1586085,117.7066628,117.3963967,124.3995767
310,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2016,119.5221857,124.6598928,121.9253592,116.2803689
311,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2017,121.6041605,115.690979,124.6447491,124.0675774
312,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2018,117.7057188,122.3569292,123.6572631,126.5879594
313,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2019,127.5281025,130.6985356,124.1995986,127.6555555
314,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2020,120.0264763,99.04327643,120.9894663,116.8832678
315,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2021,119.3911443,117.3977422,121.9247056,124.7182279
316,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2022,133.7218056,121.1127991,113.7342826,111.7970735
317,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2023,115.5023588,118.1777581,117.6136042,116.3220442
318,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2024,115.1249761,112.8263929,116.3895775,113.6843082
319,Africa,120,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2025,106.8836899,,,
320,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2010,0.075093753,0.069299106,0.067706565,0.06980641
321,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2011,0.075566859,0.069329337,0.070009885,0.07374369
322,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2012,0.08082853,0.076715379,0.075832034,0.080861734
323,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2013,0.084360458,0.078448361,0.077435136,0.082644226
324,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2014,0.087721776,0.080847405,0.084398019,0.090117345
325,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2015,0.095796714,0.08927072,0.090334289,0.093406766
326,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2016,0.093890451,0.089601748,0.090773575,0.097083573
327,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2017,0.100293277,0.094342388,0.097177279,0.102948666
328,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2018,0.102283522,0.096010987,0.098763307,0.105401713
329,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2019,0.104151643,0.09596186,0.097722057,0.10136569
330,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2020,0.100526332,0.082386684,0.092236347,0.101519752
331,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2021,0.103454627,0.09727052,0.10014392,0.10507366
332,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2022,0.105547252,0.099434595,0.100750873,0.102727663
333,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2023,0.104908029,0.097637837,0.098720617,0.103325246
334,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2024,0.102938256,0.095436977,0.098489104,0.104572314
335,Africa,121,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Not Seasonally Adjusted,2025,0.11035494,,,
336,Africa,122,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2010,0.07115206,0.070598218,0.069903989,0.070251566
337,Africa,122,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2011,0.072329276,0.070971703,0.071020825,0.074327966
338,Africa,122,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2012,0.075904004,0.078996398,0.079948177,0.079389097
339,Africa,122,"Electricity, Gas, Steam and Air Conditioning Supply",Methane,Seasonally Adjusted,2013,0.079577916,0.081042837,0.080409191,0.081858237
